Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Method public getNumberOfQueuedEnvelopesForChannel(channelID ChannelID, source boolean) : int renamed to public getNumberOfQueuedEnvelopesFromChannel(sourceChannelID ChannelID) : int in class eu.stratosphere.nephele.taskmanager.bytebuffered.OutgoingConnection"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Method public dropAllQueuedEnvelopesForChannel(channelID ChannelID, source boolean) : void renamed to public dropAllQueuedEnvelopesFromChannel(sourceChannelID ChannelID) : void in class eu.stratosphere.nephele.taskmanager.bytebuffered.OutgoingConnection"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,Rename Method private readChannelID(readableByteChannel ReadableByteChannel) : boolean renamed to private readID(readableByteChannel ReadableByteChannel) : boolean in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeDeserializer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Method private writeChannelID(writableByteChannel WritableByteChannel, channelID ChannelID) : boolean renamed to private writeID(writableByteChannel WritableByteChannel, id ID) : boolean in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Method private readAndCheckChannelID(fileInputStream FileInputStream, expectedChannelID ChannelID) : void renamed to private readAndCheckID(fileInputStream FileInputStream, expectedID ID) : void in class eu.stratosphere.nephele.taskmanager.bytebuffered.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,9aeb917507c8c2fa316eb38e5d2ffff9675f4520,Rename Method public testProperMapTaskCanceling() : void renamed to public testCancelMapTask() : void in class eu.stratosphere.pact.runtime.task.MapTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,5816f712f7152d2829545adca504bb913270f422,Rename Method public copyToMemoryBackedBuffer(memoryBackedBuffer Buffer) : void renamed to public copyToBuffer(destinationBuffer Buffer) : void in class eu.stratosphere.nephele.io.channels.Buffer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Method public freeSegmentAtShutdown(s MemorySegment) : void renamed to public registerSegmentsToBeFreedAtShutdown(s List<MemorySegment>) : void in class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Method public setNumSortBuffer(numSortBuffers int) : void renamed to public setNumFilehandles(numFileHandles int) : void in class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Method public getNumSortBuffer() : int renamed to public getNumFilehandles() : int in class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Method public setIOBufferSize(sizeIOBuffer int) : void renamed to public setMemorySize(memorySize long) : void in class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Method public getSortBufferSize() : int renamed to public getMemorySize() : long in class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,Rename Method public getPreservedAfterContract(contract OutputContract) : boolean renamed to public filterByOutputContract(contract OutputContract) : boolean in class eu.stratosphere.pact.compiler.GlobalProperties
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,Rename Method public getPreservedAfterContract(contract OutputContract) : boolean renamed to public filterByOutputContract(contract OutputContract) : boolean in class eu.stratosphere.pact.compiler.LocalProperties
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,"Rename Method public abstract getLocalSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, costs Costs) : void renamed to public abstract getLocalDoubleSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, costs Costs) : void in class eu.stratosphere.pact.compiler.costs.CostEstimator"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,"Rename Method public getLocalSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, target Costs) : void renamed to public getLocalDoubleSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, target Costs) : void in class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,"Rename Method public getLocalSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, target Costs) : void renamed to public getLocalDoubleSortMergeCost(node OptimizerNode, input1 OptimizerNode, input2 OptimizerNode, target Costs) : void in class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4de8e471513386e345323f10dc532d4d018a6abb,Rename Method public testIterator() : void renamed to public testMerge() : void in class eu.stratosphere.pact.runtime.sort.SortMergeMatchIteratorITCase
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,835acc6460e649bb198ee435c0835386f1b951ba,Rename Method public shouldHaveNetworkMemSettingsMeasured() : void renamed to public shouldHaveMemSettingsMeasured() : void in class eu.stratosphere.nephele.profiling.impl.InstanceProfilerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d98abc02da6b790bdd35ef4617a5a4a5159d98f1,"Rename Method private internalAllocate(owner AbstractInvokable, segmentSize int) : DefaultMemorySegment renamed to private internalAllocateStrict(owner AbstractInvokable, segmentSize int) : DefaultMemorySegment in class eu.stratosphere.nephele.services.memorymanager.spi.DefaultMemoryManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort1CoGroupTask() : void renamed to public testSortBoth1CoGroupTask() : void in class eu.stratosphere.pact.runtime.task.CoGroupTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort2CoGroupTask() : void renamed to public testSortBoth2CoGroupTask() : void in class eu.stratosphere.pact.runtime.task.CoGroupTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort1MatchTask() : void renamed to public testSortBoth1MatchTask() : void in class eu.stratosphere.pact.runtime.task.MatchTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort2MatchTask() : void renamed to public testSortBoth2MatchTask() : void in class eu.stratosphere.pact.runtime.task.MatchTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort3MatchTask() : void renamed to public testSortBoth3MatchTask() : void in class eu.stratosphere.pact.runtime.task.MatchTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort4MatchTask() : void renamed to public testSortBoth4MatchTask() : void in class eu.stratosphere.pact.runtime.task.MatchTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testSort5MatchTask() : void renamed to public testSortBoth5MatchTask() : void in class eu.stratosphere.pact.runtime.task.MatchTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6ff49d21e91508f59d11a643b426101ee3bc062e,Rename Method public testReduceTask() : void renamed to public testSortReduceTask() : void in class eu.stratosphere.pact.runtime.task.ReduceTaskTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,248181f5cec99069f532545604ba6cf143806be3,Rename Method public reportEndOfWritePhase(sourceChannelID ChannelID) : void renamed to private getGroupObject(sourceChannelID ChannelID) : Object in class eu.stratosphere.nephele.io.channels.FileBufferManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,3587cd094464b3402896c0994497f0698cc2e11e,"Rename Method public handleProcessedBuffer(buffer Buffer.Input, ex IOException) : void renamed to public returnBuffer(buffer Buffer.Input) : void in class eu.stratosphere.nephele.services.iomanager.ChannelReader"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4f36be1be249bbc9c686d5c25b00e79644430933,"Rename Method private createRunningJobEvent(jobID JobID, jobName String, isProfilingEnabled boolean) : void renamed to private createNewJobEvent(jobID JobID, jobName String, isProfilingEnabled boolean) : void in class eu.stratosphere.nephele.jobmanager.EventCollector"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4f36be1be249bbc9c686d5c25b00e79644430933,Rename Method public getNewJobs() : List<NewJobEvent> renamed to public getRecentJobs() : List<NewJobEvent> in class eu.stratosphere.nephele.jobmanager.JobManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4f36be1be249bbc9c686d5c25b00e79644430933,Rename Method public getNewJobs() : List<NewJobEvent> renamed to public getRecentJobs() : List<NewJobEvent> in class eu.stratosphere.pact.testing.MockJobManager
