Batch,File,Repository,Commit SHA,Refactoring Type,Description
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,Rename Variable metaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> to operatorMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> in method public performOperation() : OperatorStateHandle from class org.apache.flink.runtime.state.DefaultOperatorStateBackend.snapshot.ioCallable.new AbstractAsyncCallableWithResources<OperatorStateHandle>
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,"Rename Variable registeredStatesDeepCopies : Map<String,PartitionableListState<?>> to registeredOperatorStatesDeepCopies : Map<String,PartitionableListState<?>> in method public snapshot(checkpointId long, timestamp long, streamFactory CheckpointStreamFactory, checkpointOptions CheckpointOptions) : RunnableFuture<OperatorStateHandle> from class org.apache.flink.runtime.state.DefaultOperatorStateBackend"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,Rename Variable restoredMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> to restoredOperatorMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> in method public restore(restoreSnapshots Collection<OperatorStateHandle>) : void from class org.apache.flink.runtime.state.DefaultOperatorStateBackend
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public getStateMetaInfoSnapshots() : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> renamed to public getOperatorStateMetaInfoSnapshots() : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> in class org.apache.flink.runtime.state.OperatorBackendSerializationProxy
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,Rename Variable kvState : RegisteredOperatorBackendStateMetaInfo.Snapshot<?> to state : RegisteredOperatorBackendStateMetaInfo.Snapshot<?> in method public write(out DataOutputView) : void from class org.apache.flink.runtime.state.OperatorBackendSerializationProxy
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,Rename Variable numKvStates : int to numOperatorStates : int in method public read(in DataInputView) : void from class org.apache.flink.runtime.state.OperatorBackendSerializationProxy
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Parameter,"Rename Parameter stateMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> to operatorStateMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> in method public OperatorBackendSerializationProxy(operatorStateMetaInfoSnapshots List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>>, broadcastStateMetaInfoSnapshots List<RegisteredBroadcastBackendStateMetaInfo.Snapshot<?,?>>) from class org.apache.flink.runtime.state.OperatorBackendSerializationProxy"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Attribute,Rename Attribute stateMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> to operatorStateMetaInfoSnapshots : List<RegisteredOperatorBackendStateMetaInfo.Snapshot<?>> in class org.apache.flink.runtime.state.OperatorBackendSerializationProxy
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public writeStateMetaInfo(out DataOutputView) : void renamed to public writeOperatorStateMetaInfo(out DataOutputView) : void in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoWriterV1
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public writeStateMetaInfo(out DataOutputView) : void renamed to public writeOperatorStateMetaInfo(out DataOutputView) : void in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoWriterV2
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public readStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> renamed to public readOperatorStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoReaderV1
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public readStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> renamed to public readOperatorStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoReaderV2
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,"Rename Method public getWriterForVersion(version int, stateMetaInfo RegisteredOperatorBackendStateMetaInfo.Snapshot<S>) : OperatorBackendStateMetaInfoWriter renamed to public getOperatorStateWriterForVersion(version int, stateMetaInfo RegisteredOperatorBackendStateMetaInfo.Snapshot<S>) : OperatorBackendStateMetaInfoWriter in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,"Rename Method public getReaderForVersion(version int, userCodeClassLoader ClassLoader) : OperatorBackendStateMetaInfoReader<S> renamed to public getOperatorStateReaderForVersion(version int, userCodeClassLoader ClassLoader) : OperatorBackendStateMetaInfoReader<S> in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public writeStateMetaInfo(out DataOutputView) : void renamed to public writeOperatorStateMetaInfo(out DataOutputView) : void in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoWriter
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Method,Rename Method public readStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> renamed to public readOperatorStateMetaInfo(in DataInputView) : RegisteredOperatorBackendStateMetaInfo.Snapshot<S> in class org.apache.flink.runtime.state.OperatorBackendStateMetaInfoSnapshotReaderWriters.OperatorBackendStateMetaInfoReader
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,484fedd4e649ec3adc4f55f090b71f9d7dbaa961,Rename Variable,Rename Variable asyncStartTime : long to partitionOffset : long in method public write(out FSDataOutputStream) : long from class org.apache.flink.runtime.state.HeapBroadcastState
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,28768235068039e4ff50c5235ab79c54410b4ec0,Rename Parameter,"Rename Parameter broadcastStateDescriptor : MapStateDescriptor<K,V> to broadcastStateDescriptors : List<MapStateDescriptor<?,?>> in method protected BroadcastConnectedStream(env StreamExecutionEnvironment, input1 DataStream<IN1>, input2 BroadcastStream<IN2>, broadcastStateDescriptors List<MapStateDescriptor<?,?>>) from class org.apache.flink.streaming.api.datastream.BroadcastConnectedStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,28768235068039e4ff50c5235ab79c54410b4ec0,Rename Attribute,"Rename Attribute broadcastStateDescriptor : MapStateDescriptor<K,V> to broadcastStateDescriptors : List<MapStateDescriptor<?,?>> in class org.apache.flink.streaming.api.datastream.BroadcastConnectedStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,28768235068039e4ff50c5235ab79c54410b4ec0,Rename Parameter,"Rename Parameter broadcastStateDescriptor : MapStateDescriptor<K,V> to broadcastStateDescriptors : MapStateDescriptor<?,?>... in method protected BroadcastStream(env StreamExecutionEnvironment, input DataStream<T>, broadcastStateDescriptors MapStateDescriptor<?,?>...) from class org.apache.flink.streaming.api.datastream.BroadcastStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,28768235068039e4ff50c5235ab79c54410b4ec0,Rename Attribute,"Rename Attribute broadcastStateDescriptor : MapStateDescriptor<K,V> to broadcastStateDescriptors : List<MapStateDescriptor<?,?>> in class org.apache.flink.streaming.api.datastream.BroadcastStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,28768235068039e4ff50c5235ab79c54410b4ec0,Rename Parameter,"Rename Parameter broadcastStateDescriptor : MapStateDescriptor<K,V> to broadcastStateDescriptors : MapStateDescriptor<?,?>... in method public broadcast(broadcastStateDescriptors MapStateDescriptor<?,?>...) : BroadcastStream<T> from class org.apache.flink.streaming.api.datastream.DataStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,91eea376eee1ca2612b0f0603511b5eb52f11195,Rename Parameter,"Rename Parameter dataStream : DataStream<T> to stream : DataStream<T> in method package KeyedStream(stream DataStream<T>, partitionTransformation PartitionTransformation<T>, keySelector KeySelector<T,KEY>, keyType TypeInformation<KEY>) from class org.apache.flink.streaming.api.datastream.KeyedStream"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,4c8851a3aa8d4154e88d8a19c93535ee9ac4a6a3,Rename Variable,Rename Variable jobLeaderService : JobLeaderService to taskManagerServices : TaskManagerServices in method public testSlotAllocation() : void from class org.apache.flink.runtime.taskexecutor.TaskExecutorITCase
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f429b4cdeef7cce07341c1d0e8cdf23a89399dc7,Rename Variable,Rename Variable future : CompletableFuture<Acknowledge> to freeSlotFuture : CompletableFuture<Acknowledge> in method private checkIdleSlot() : void from class org.apache.flink.runtime.jobmaster.slotpool.SlotPool
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Class,Rename Class org.apache.flink.runtime.rest.handler.legacy.backpressure.BackPressureStatsTrackerITCase renamed to org.apache.flink.runtime.rest.handler.legacy.backpressure.BackPressureStatsTrackerImplITCase
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Class,Rename Class org.apache.flink.runtime.rest.handler.legacy.backpressure.BackPressureStatsTrackerTest renamed to org.apache.flink.runtime.rest.handler.legacy.backpressure.BackPressureStatsTrackerImplTest
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Attribute,Rename Attribute backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in class org.apache.flink.runtime.webmonitor.WebRuntimeMonitor
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Variable,"Rename Variable backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in method public fromConfiguration(config Configuration, blobServer BlobServer) : JobManagerServices from class org.apache.flink.runtime.jobmaster.JobManagerServices"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Parameter,"Rename Parameter backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in method public JobManagerServices(executorService ScheduledExecutorService, libraryCacheManager BlobLibraryCacheManager, restartStrategyFactory RestartStrategyFactory, rpcAskTimeout Time, stackTraceSampleCoordinator StackTraceSampleCoordinator, backPressureStatsTrackerImpl BackPressureStatsTrackerImpl) from class org.apache.flink.runtime.jobmaster.JobManagerServices"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Attribute,Rename Attribute backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in class org.apache.flink.runtime.jobmaster.JobManagerServices
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Attribute,Rename Attribute backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in class org.apache.flink.runtime.rest.handler.legacy.JobVertexBackPressureHandler
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,f719befaa1c00997ef34809e121f6192f44f7164,Rename Parameter,"Rename Parameter backPressureStatsTracker : BackPressureStatsTracker to backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl in method public JobVertexBackPressureHandler(executionGraphHolder ExecutionGraphCache, executor Executor, backPressureStatsTrackerImpl BackPressureStatsTrackerImpl, refreshInterval int) from class org.apache.flink.runtime.rest.handler.legacy.JobVertexBackPressureHandler"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Class,Rename Class org.apache.flink.runtime.jobmaster.JobManagerServices renamed to org.apache.flink.runtime.jobmaster.JobManagerSharedServices
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in class org.apache.flink.runtime.dispatcher.Dispatcher
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in method protected createJobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerSharedServices JobManagerSharedServices, metricRegistry MetricRegistry, onCompleteActions OnCompletionActions, fatalErrorHandler FatalErrorHandler) : JobManagerRunner from class org.apache.flink.runtime.dispatcher.StandaloneDispatcher"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in method protected createJobManagerRunner(configuration Configuration, resourceId ResourceID, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, jobManagerSharedServices JobManagerSharedServices, heartbeatServices HeartbeatServices, blobServer BlobServer, metricRegistry MetricRegistry, fatalErrorHandler FatalErrorHandler, restAddress String) : JobManagerRunner from class org.apache.flink.runtime.entrypoint.JobClusterEntrypoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in class org.apache.flink.runtime.entrypoint.JobClusterEntrypoint
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in method public JobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, haServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerSharedServices JobManagerSharedServices, metricRegistry MetricRegistry, toNotifyOnComplete OnCompletionActions, errorHandler FatalErrorHandler, restAddress String) from class org.apache.flink.runtime.jobmaster.JobManagerRunner"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute executor : Executor to scheduledExecutorService : ScheduledExecutorService in class org.apache.flink.runtime.jobmaster.JobMaster
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in class org.apache.flink.runtime.minicluster.MiniClusterJobDispatcher
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in method protected createJobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerSharedServices JobManagerSharedServices, metricRegistry MetricRegistry, onCompleteActions OnCompletionActions, fatalErrorHandler FatalErrorHandler) : JobManagerRunner from class org.apache.flink.runtime.dispatcher.DispatcherTest.TestingDispatcher"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Variable,"Rename Variable backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl to backPressureStatsTracker : BackPressureStatsTrackerImpl in method public fromConfiguration(config Configuration, blobServer BlobServer) : JobManagerSharedServices from class org.apache.flink.runtime.jobmaster.JobManagerSharedServices"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter executorService : ScheduledExecutorService to scheduledExecutorService : ScheduledExecutorService in method public JobManagerSharedServices(scheduledExecutorService ScheduledExecutorService, libraryCacheManager LibraryCacheManager, restartStrategyFactory RestartStrategyFactory, stackTraceSampleCoordinator StackTraceSampleCoordinator, backPressureStatsTracker BackPressureStatsTracker, backPressureStatsTrackerCleanupInterval Time, timeout Time) from class org.apache.flink.runtime.jobmaster.JobManagerSharedServices"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl to backPressureStatsTracker : BackPressureStatsTracker in method public JobManagerSharedServices(scheduledExecutorService ScheduledExecutorService, libraryCacheManager LibraryCacheManager, restartStrategyFactory RestartStrategyFactory, stackTraceSampleCoordinator StackTraceSampleCoordinator, backPressureStatsTracker BackPressureStatsTracker, backPressureStatsTrackerCleanupInterval Time, timeout Time) from class org.apache.flink.runtime.jobmaster.JobManagerSharedServices"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute executorService : ScheduledExecutorService to scheduledExecutorService : ScheduledExecutorService in class org.apache.flink.runtime.jobmaster.JobManagerSharedServices
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute backPressureStatsTrackerImpl : BackPressureStatsTrackerImpl to backPressureStatsTracker : BackPressureStatsTracker in class org.apache.flink.runtime.jobmaster.JobManagerSharedServices
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Attribute,Rename Attribute rpcAskTimeout : Time to timeout : Time in class org.apache.flink.runtime.jobmaster.JobManagerSharedServices
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,24c30878ed6f6ed1599a5ec23362055e0e88916f,Rename Parameter,"Rename Parameter jobManagerServices : JobManagerServices to jobManagerSharedServices : JobManagerSharedServices in method protected abstract createJobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerSharedServices JobManagerSharedServices, metricRegistry MetricRegistry, onCompleteActions OnCompletionActions, fatalErrorHandler FatalErrorHandler) : JobManagerRunner from class org.apache.flink.runtime.dispatcher.Dispatcher"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,cd6fe1c84fa97208a3cfd0c02be41c9799ba973a,Rename Attribute,"Rename Attribute DESCRIPTOR : MapStateDescriptor<Long,String> to descriptor : MapStateDescriptor<Long,String> in class org.apache.flink.test.streaming.runtime.BroadcastStateITCase.TestBroadcastProcessFunction"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,b3122f26a8519169ed61e0ce95235a59c677c9bc,Rename Variable,"Rename Variable jobExecutionResult : JobResult to jobResult : JobResult in method protected submitJob(jobGraph JobGraph, classLoader ClassLoader) : JobSubmissionResult from class org.apache.flink.client.program.rest.RestClusterClient"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,a5105894b981e67631145d1921cd8cbf79fb2308,Rename Method,"Rename Method public setRequestOeratorBackPressureStatsFunction(requestOeratorBackPressureStatsFunction BiFunction<JobID,JobVertexID,CompletableFuture<OperatorBackPressureStatsResponse>>) : Builder renamed to public setRequestOperatorBackPressureStatsFunction(requestOeratorBackPressureStatsFunction BiFunction<JobID,JobVertexID,CompletableFuture<OperatorBackPressureStatsResponse>>) : Builder in class org.apache.flink.runtime.webmonitor.TestingRestfulGateway.Builder"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,2a154173c7914901a6df5b99ff760f1417159bfc,Rename Variable,"Rename Variable jobTerminationHandler : JobTerminationHandler to jobCancelTerminationHandler : JobTerminationHandler in method protected initializeHandlers(restAddressFuture CompletableFuture<String>) : List<Tuple2<RestHandlerSpecification,ChannelInboundHandler>> from class org.apache.flink.runtime.webmonitor.WebMonitorEndpoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Class,Rename Class org.apache.flink.runtime.jobmaster.JobMasterRestEndpoint renamed to org.apache.flink.runtime.jobmaster.MiniDispatcherRestEndpoint
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Method,Rename Method protected stopClusterComponents(cleanupHaData boolean) : void renamed to protected stopClusterServices(cleanupHaData boolean) : void in class org.apache.flink.mesos.entrypoint.MesosJobClusterEntrypoint
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Method,Rename Method protected stopClusterComponents(cleanupHaData boolean) : void renamed to protected stopClusterServices(cleanupHaData boolean) : void in class org.apache.flink.mesos.entrypoint.MesosSessionClusterEntrypoint
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Method,"Rename Method protected createJobMasterRestEndpoint(configuration Configuration, jobMasterGatewayRetriever GatewayRetriever<JobMasterGateway>, resourceManagerGatewayRetriever GatewayRetriever<ResourceManagerGateway>, transientBlobService TransientBlobService, executor Executor, metricQueryServiceRetriever MetricQueryServiceRetriever, leaderElectionService LeaderElectionService) : JobMasterRestEndpoint renamed to protected createRestEndpoint(configuration Configuration, dispatcherGatewayRetriever LeaderGatewayRetriever<DispatcherGateway>, resourceManagerGatewayRetriever LeaderGatewayRetriever<ResourceManagerGateway>, transientBlobService TransientBlobService, executor Executor, metricQueryServiceRetriever MetricQueryServiceRetriever, leaderElectionService LeaderElectionService) : MiniDispatcherRestEndpoint in class org.apache.flink.runtime.entrypoint.JobClusterEntrypoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Parameter,"Rename Parameter jobMasterGatewayRetriever : GatewayRetriever<JobMasterGateway> to dispatcherGatewayRetriever : LeaderGatewayRetriever<DispatcherGateway> in method protected createRestEndpoint(configuration Configuration, dispatcherGatewayRetriever LeaderGatewayRetriever<DispatcherGateway>, resourceManagerGatewayRetriever LeaderGatewayRetriever<ResourceManagerGateway>, transientBlobService TransientBlobService, executor Executor, metricQueryServiceRetriever MetricQueryServiceRetriever, leaderElectionService LeaderElectionService) : MiniDispatcherRestEndpoint from class org.apache.flink.runtime.entrypoint.JobClusterEntrypoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Method,"Rename Method protected createDispatcherRestEndpoint(configuration Configuration, dispatcherGatewayRetriever LeaderGatewayRetriever<DispatcherGateway>, resourceManagerGatewayRetriever LeaderGatewayRetriever<ResourceManagerGateway>, transientBlobService TransientBlobService, executor Executor, metricQueryServiceRetriever MetricQueryServiceRetriever, leaderElectionService LeaderElectionService) : DispatcherRestEndpoint renamed to protected createRestEndpoint(configuration Configuration, dispatcherGatewayRetriever LeaderGatewayRetriever<DispatcherGateway>, resourceManagerGatewayRetriever LeaderGatewayRetriever<ResourceManagerGateway>, transientBlobService TransientBlobService, executor Executor, metricQueryServiceRetriever MetricQueryServiceRetriever, leaderElectionService LeaderElectionService) : DispatcherRestEndpoint in class org.apache.flink.runtime.entrypoint.SessionClusterEntrypoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Parameter,"Rename Parameter status : ApplicationStatus to applicationStatus : ApplicationStatus in method private shutDownAndTerminate(returnCode int, applicationStatus ApplicationStatus, cleanupHaData boolean) : void from class org.apache.flink.runtime.entrypoint.ClusterEntrypoint"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Parameter,"Rename Parameter jobManagerSharedServices : JobManagerSharedServices to jobManagerServices : JobManagerSharedServices in method public createJobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerServices JobManagerSharedServices, metricRegistry MetricRegistry, onCompleteActions OnCompletionActions, fatalErrorHandler FatalErrorHandler, restAddress String) : JobManagerRunner from class org.apache.flink.runtime.dispatcher.Dispatcher.DefaultJobManagerRunnerFactory"
batch_3,refactoring_d7364ff_abc6453.json,https://github.com/apache/flink.git,84418d0b9183fbfeb3919fcb0d2f17708f786628,Rename Parameter,"Rename Parameter jobManagerSharedServices : JobManagerSharedServices to jobManagerServices : JobManagerSharedServices in method public createJobManagerRunner(resourceId ResourceID, jobGraph JobGraph, configuration Configuration, rpcService RpcService, highAvailabilityServices HighAvailabilityServices, heartbeatServices HeartbeatServices, blobServer BlobServer, jobManagerServices JobManagerSharedServices, metricRegistry MetricRegistry, onCompleteActions OnCompletionActions, fatalErrorHandler FatalErrorHandler, restAddress String) : JobManagerRunner from class org.apache.flink.runtime.dispatcher.Dispatcher.DefaultJobManagerRunnerFactory"
