Batch,File,Repository,Commit SHA,Description,is_pure_rename
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,537a56441a49b67ed2d8f271e079ef6b5094f506,Rename Variable containerResource : Resource to internalContainerResource : InternalContainerResource in method private createAndMapContainerResource(workerResourceSpec WorkerResourceSpec) : InternalContainerResource from class org.apache.flink.yarn.WorkerSpecContainerResourceAdapter,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,e8503986132f0ffaeec91caf5da6ece2d0eb70d3,"Rename Variable returnType : Class to evalMethod : Method in method public getHiveResultType(constantArguments Object[], argTypes DataType[]) : DataType from class org.apache.flink.table.functions.hive.HiveSimpleUDF",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c69d67c5bd024ae008b704ac7b9d44e984372941,Rename Variable baseRowSerializer : BaseRowSerializer to serializer : RowDataSerializer in method public binaryrow(fields Object...) : BinaryRowData from class org.apache.flink.table.runtime.util.StreamRecordUtils,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c69d67c5bd024ae008b704ac7b9d44e984372941,Rename Variable baseRow : BaseRow to rowData : RowData in method public binaryrow(fields Object...) : BinaryRowData from class org.apache.flink.table.runtime.util.StreamRecordUtils,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c69d67c5bd024ae008b704ac7b9d44e984372941,Rename Variable newDecimalSerializer : DecimalSerializer to newDecimalDataSerializer : DecimalDataSerializer in method public resolveSchemaCompatibility(newSerializer TypeSerializer<DecimalData>) : TypeSerializerSchemaCompatibility<DecimalData> from class org.apache.flink.table.runtime.typeutils.DecimalDataSerializer.DecimalSerializerSnapshot,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c69d67c5bd024ae008b704ac7b9d44e984372941,Rename Variable sqlTimestampSerializer : SqlTimestampSerializer to timestampDataSerializer : TimestampDataSerializer in method public resolveSchemaCompatibility(newSerializer TypeSerializer<TimestampData>) : TypeSerializerSchemaCompatibility<TimestampData> from class org.apache.flink.table.runtime.typeutils.TimestampDataSerializer.TimestampDataSerializerSnapshot,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c69d67c5bd024ae008b704ac7b9d44e984372941,Rename Variable binaryGenericSerializer : BinaryGenericSerializer<WrappedString> to rawValueSerializer : RawValueDataSerializer<WrappedString> in method private testRowDataSerializerWithKryo() : Object[] from class org.apache.flink.table.runtime.typeutils.RowDataSerializerTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,"Rename Variable binaryGeneric : BinaryGeneric<MapView<T,List<Long>>> to rawValue : RawValueData<MapView<T,List<Long>>> in method private getValueToOrderMapViewFromAcc(acc GenericRowData) : MapView<T,List<Long>> from class org.apache.flink.table.planner.functions.aggfunctions.FirstValueWithRetractAggFunction",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,"Rename Variable binaryGeneric : BinaryGeneric<MapView<Long,List<T>>> to rawValue : RawValueData<MapView<Long,List<T>>> in method private getOrderToValueMapViewFromAcc(acc GenericRowData) : MapView<Long,List<T>> from class org.apache.flink.table.planner.functions.aggfunctions.FirstValueWithRetractAggFunction",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,"Rename Variable binaryGeneric : BinaryGeneric<MapView<T,List<Long>>> to rawValue : RawValueData<MapView<T,List<Long>>> in method private getValueToOrderMapViewFromAcc(acc GenericRowData) : MapView<T,List<Long>> from class org.apache.flink.table.planner.functions.aggfunctions.LastValueWithRetractAggFunction",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,"Rename Variable binaryGeneric : BinaryGeneric<MapView<Long,List<T>>> to rawValue : RawValueData<MapView<Long,List<T>>> in method private getOrderToValueMapViewFromAcc(acc GenericRowData) : MapView<Long,List<T>> from class org.apache.flink.table.planner.functions.aggfunctions.LastValueWithRetractAggFunction",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,Rename Variable baseRow : null to rowData : null in method public createEncoder(context WriterContext) : Optional<Encoder<RowData>> from class org.apache.flink.table.planner.utils.TestCsvFileSystemFormatFactory,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,Rename Variable baseRows : Collection<BaseRow> to rowDataCollection : Collection<RowData> in method public complete(result Collection<Object>) : void from class org.apache.flink.table.runtime.operators.join.lookup.AsyncLookupJoinRunner.JoinedRowResultFuture,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,Rename Variable sqlTimestampTypeInfo : SqlTimestampTypeInfo to timestampDataTypeInfo : TimestampDataTypeInfo in method protected defaultMethod(logicalType LogicalType) : LogicalType from class org.apache.flink.table.runtime.types.LogicalTypeDataTypeConverter.LegacyTypeToPlannerTypeConverter,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,4ff59a72b4c8532510cca349840fcbe668de911e,"Rename Variable baseRowType : BaseRowTypeInfo to rowDataTypeInfo : RowDataTypeInfo in method package joinAndAssert(operator Object, input1 MutableObjectIterator<BinaryRowData>, input2 MutableObjectIterator<BinaryRowData>, expectOutSize int, expectOutKeySize int, expectOutVal int, semiJoin boolean) : void from class org.apache.flink.table.runtime.operators.join.Int2HashJoinOperatorTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,1481f3d4ddca015de88154e1afb364723483fa96,"Rename Variable sqlTimestamp : SqlTimestamp to timestamp : TimestampData in method public doWrite(in T, ordinal int) : void from class org.apache.flink.table.runtime.arrow.writers.TimestampWriter",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,1481f3d4ddca015de88154e1afb364723483fa96,Rename Variable newDecimalSerializer : DecimalSerializer to newDecimalDataSerializer : DecimalDataSerializer in method public resolveSchemaCompatibility(newSerializer TypeSerializer<DecimalData>) : TypeSerializerSchemaCompatibility<DecimalData> from class org.apache.flink.table.runtime.typeutils.serializers.python.DecimalDataSerializer.DecimalSerializerSnapshot,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,6aa50eda752d213ac8af922ab66da5db1ab1f024,Rename Variable consumer : FlinkKinesisProducer<String> to producer : FlinkKinesisProducer<String> in method public testProducerIsSerializable() : void from class org.apache.flink.streaming.connectors.kinesis.FlinkKinesisProducerTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c6e9e9437a94dfd80c021013fc60ffe2ad61b8e8,Rename Variable jobLeaderListenerArgumentCaptor : ArgumentCaptor<JobLeaderListener> to jobLeaderListenerFuture : CompletableFuture<JobLeaderListener> in method public testFilterOutDuplicateJobMasterRegistrations() : void from class org.apache.flink.runtime.taskexecutor.TaskExecutorTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c6e9e9437a94dfd80c021013fc60ffe2ad61b8e8,Rename Variable jobManagerConnectionArgumentCaptor : ArgumentCaptor<JobManagerConnection> to jobManagerConnectionFuture : CompletableFuture<JobManagerConnection> in method public testFilterOutDuplicateJobMasterRegistrations() : void from class org.apache.flink.runtime.taskexecutor.TaskExecutorTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,154a13bf9131268040f02402cd0d12c11565de58,Rename Variable jobManagerConnection : JobManagerConnection to job : JobTable.Job in method public onStop() : CompletableFuture<Void> from class org.apache.flink.runtime.taskexecutor.TaskExecutor,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,154a13bf9131268040f02402cd0d12c11565de58,"Rename Variable jobManagerTable : JobManagerTable to jobTable : JobTable in method public fromConfiguration(taskManagerServicesConfiguration TaskManagerServicesConfiguration, taskManagerMetricGroup MetricGroup, taskIOExecutor Executor) : TaskManagerServices from class org.apache.flink.runtime.taskexecutor.TaskManagerServices",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,"Rename Variable libraryCache : LibraryCacheManager to classLoaderHandle : LibraryCacheManager.ClassLoaderHandle in method public submitTask(tdd TaskDeploymentDescriptor, jobMasterId JobMasterId, timeout Time) : CompletableFuture<Acknowledge> from class org.apache.flink.runtime.taskexecutor.TaskExecutor",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,"Rename Variable taskManagerException : TaskManagerException to sae : SlotAllocationException in method public requestSlot(slotId SlotID, jobId JobID, allocationId AllocationID, resourceProfile ResourceProfile, targetAddress String, resourceManagerId ResourceManagerId, timeout Time) : CompletableFuture<Acknowledge> from class org.apache.flink.runtime.taskexecutor.TaskExecutor",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,"Rename Variable optionalConnection : Optional<JobTable.Connection> to connection : Optional<JobTable.Connection> in method private establishJobManagerConnection(job JobTable.Job, jobMasterGateway JobMasterGateway, registrationSuccess JMTMRegistrationSuccess) : void from class org.apache.flink.runtime.taskexecutor.TaskExecutor",Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,Rename Variable libraryCacheManager : BlobLibraryCacheManager to classLoaderLease : TestingClassLoaderLease in method public testLibraryCacheManagerRegistration() : void from class org.apache.flink.runtime.jobmaster.JobManagerRunnerImplTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,Rename Variable taskManagerUnresolvedLocation : null to resourceID : null in method public testHeartbeatTimeoutWithJobManager() : void from class org.apache.flink.runtime.taskexecutor.TaskExecutorTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,Rename Variable resourceID : null to taskManagerUnresolvedLocation : null in method public testHeartbeatTimeoutWithJobManager() : void from class org.apache.flink.runtime.taskexecutor.TaskExecutorTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,Rename Variable libCache : LibraryCacheManager to classLoaderHandle : TestingClassLoaderLease in method private createTask(invokableClass Class<? extends AbstractInvokable>) : Task from class org.apache.flink.runtime.taskmanager.TaskAsyncCallTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,"Rename Variable urls : URL[] to libraryURLs : URL[] in method private createUserCodeClassLoader(jobId JobID, requiredJarFiles Collection<PermanentBlobKey>, requiredClasspaths Collection<URL>) : URLClassLoader from class org.apache.flink.runtime.execution.librarycache.BlobLibraryCacheManager.LibraryCacheEntry",Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,7f503f21d27a31a02c7577fa3d39d27dc4e181c6,"Rename Variable t : Throwable to e : Exception in method private createUserCodeClassLoader(jobId JobID, requiredJarFiles Collection<PermanentBlobKey>, requiredClasspaths Collection<URL>) : URLClassLoader from class org.apache.flink.runtime.execution.librarycache.BlobLibraryCacheManager.LibraryCacheEntry",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,ceca1d2a8b1706e7cf7b5ab22ef0a2f15106c46b,Rename Variable testingLibraryCacheManager : TestingLibraryCacheManager to classLoaderLease : TestingClassLoaderLease in method public closeJob_WillCloseClassLoaderLease() : void from class org.apache.flink.runtime.taskexecutor.DefaultJobTableTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,970862a879d41acfec5ba985d87b7fd01b44b5d3,Rename Variable classLoaderLease1 : TestingClassLoaderLease to jobServices1 : TestingJobServices in method public close_WillCloseAllRegisteredJobs() : void from class org.apache.flink.runtime.taskexecutor.DefaultJobTableTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,970862a879d41acfec5ba985d87b7fd01b44b5d3,Rename Variable classLoaderLease2 : TestingClassLoaderLease to jobServices2 : TestingJobServices in method public close_WillCloseAllRegisteredJobs() : void from class org.apache.flink.runtime.taskexecutor.DefaultJobTableTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,970862a879d41acfec5ba985d87b7fd01b44b5d3,Rename Variable classLoaderLease : TestingClassLoaderLease to jobServices : TestingJobServices in method public closeJob_WillCloseJobServices() : void from class org.apache.flink.runtime.taskexecutor.DefaultJobTableTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,"Rename Variable operatorID : OperatorID to operatorIDPair : OperatorIDPair in method public loadAndValidateCheckpoint(jobId JobID, tasks Map<JobVertexID,ExecutionJobVertex>, location CompletedCheckpointStorageLocation, classLoader ClassLoader, allowNonRestoredState boolean) : CompletedCheckpoint from class org.apache.flink.runtime.checkpoint.Checkpoints",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,Rename Variable operatorIDs : List<OperatorID> to operatorIDPairs : List<OperatorIDPair> in method public assignStates() : void from class org.apache.flink.runtime.checkpoint.StateAssignmentOperation,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,Rename Variable operatorIds : List<OperatorID> to operatorIDs : List<OperatorIDPair> in method public testStateRecoveryWithTopologyChange(scaleType TestScaleType) : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorRestoringTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,Rename Variable operatorIds : List<OperatorID> to operatorIDs : List<OperatorIDPair> in method public testStateRecoveryWithTopologyChange(scaleType TestScaleType) : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorRestoringTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,Rename Variable operatorIds : List<OperatorID> to operatorIDs : List<OperatorIDPair> in method public testStateRecoveryWithTopologyChange(scaleType TestScaleType) : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorRestoringTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,0114338da5ce52677d1dfa1ab4350b1567dc3522,"Rename Variable chainedOperatorVertexIds : List<OperatorID> to operatorIDPairs : List<OperatorIDPair> in method private createJobVertex(streamNodeId Integer, hashes Map<Integer,byte[]>, legacyHashes List<Map<Integer,byte[]>>, chainedOperatorHashes Map<Integer,List<Tuple2<byte[],byte[]>>>) : StreamConfig from class org.apache.flink.streaming.api.graph.StreamingJobGraphGenerator",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,49956b5c396e5979ef6874bc039c8d28105116fb,Rename Variable uniqueKey : String to columnName : String in method public validate() : void from class org.apache.flink.sql.parser.ddl.SqlCreateTable,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,49956b5c396e5979ef6874bc039c8d28105116fb,Rename Variable uniqueKeyNode : SqlNode to column : SqlNode in method public validate() : void from class org.apache.flink.sql.parser.ddl.SqlCreateTable,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,49956b5c396e5979ef6874bc039c8d28105116fb,Rename Variable uniqueKeys : SqlNodeList to constraint : SqlTableConstraint in method public validate() : void from class org.apache.flink.sql.parser.ddl.SqlCreateTable,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,49956b5c396e5979ef6874bc039c8d28105116fb,"Rename Variable keyFrame : SqlWriter.Frame to frame : SqlWriter.Frame in method public unparse(writer SqlWriter, leftPrec int, rightPrec int) : void from class org.apache.flink.sql.parser.ddl.constraint.SqlTableConstraint",Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,49956b5c396e5979ef6874bc039c8d28105116fb,"Rename Variable uniqueKeyList : SqlNodeList to column : SqlNode in method public unparse(writer SqlWriter, leftPrec int, rightPrec int) : void from class org.apache.flink.sql.parser.ddl.constraint.SqlTableConstraint",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,9add89e3860a87e1fd4b1ba39f5103d8654aa0b9,Rename Variable sql : String to sql0 : String in method public testAlterTable() : void from class org.apache.flink.sql.parser.FlinkSqlParserImplTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,9add89e3860a87e1fd4b1ba39f5103d8654aa0b9,Rename Variable expected : String to expected0 : String in method public testAlterTable() : void from class org.apache.flink.sql.parser.FlinkSqlParserImplTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,e6c042fd0e254dd154562d63e37bace4437bc4e1,Rename Variable expectedUnblockedChannels1 : Integer[] to expectedUnblockedChannels2 : Integer[] in method public testStartAlignmentWithClosedChannels() : void from class org.apache.flink.streaming.runtime.io.CheckpointBarrierAlignerTestBase,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testIndividualVertices() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testEmbarrassinglyParallelCase() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testOneComponentViaTwoExchanges() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testOneComponentViaCascadeOfJoins() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testOneComponentInstanceFromOneSource() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testTwoComponentsViaBlockingExchange() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testTwoComponentsViaBlockingExchange2() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testMultipleComponentsViaCascadeOfJoins() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testDiamondWithMixedPipelinedAndBlockingExchanges() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testBlockingAllToAllTopologyWithCoLocation() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cba48459172f3888766c6ec753f3c45c6cd1d884,"Rename Variable strategy : RestartPipelinedRegionFailoverStrategy to pipelinedRegionByVertex : Map<ExecutionVertexID,Set<SchedulingExecutionVertex>> in method public testPipelinedOneToOneTopologyWithCoLocation() : void from class org.apache.flink.runtime.executiongraph.failover.flip1.RestartPipelinedRegionFailoverStrategyBuildingTest",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,2160c3294ef87143ab9a4e8138cb618651499792,Rename Variable schemaBuilder : TableSchema.Builder to builder : TableSchema.Builder in method package convert(tableSchema TableSchema) : TableSchema from class org.apache.flink.table.planner.sinks.SelectTableSinkSchemaConverter,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,90e6358f849a6ce4f5fb09954c8abe6431915457,Rename Variable buffer : Buffer to releasedBuffers : ArrayDeque<Buffer> in method package releaseAllResources() : void from class org.apache.flink.runtime.io.network.partition.consumer.RemoteInputChannel,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cbd1ab1364f658f0362139e6e1e8d9cb0b568ba8,Rename Variable sql0 : String to sql : String in method public testTableConstraints() : void from class org.apache.flink.sql.parser.FlinkSqlParserImplTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cbd1ab1364f658f0362139e6e1e8d9cb0b568ba8,Rename Variable expected0 : String to expected : String in method public testTableConstraints() : void from class org.apache.flink.sql.parser.FlinkSqlParserImplTest,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cbd1ab1364f658f0362139e6e1e8d9cb0b568ba8,Rename Variable tableSchema : TableSchema to mergedSchema : TableSchema in method private createCatalogTable(sqlCreateTable SqlCreateTable) : CatalogTable from class org.apache.flink.table.planner.operations.SqlCreateTableConverter,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,cbd1ab1364f658f0362139e6e1e8d9cb0b568ba8,"Rename Variable properties : Map<String,String> to mergedOptions : Map<String,String> in method private createCatalogTable(sqlCreateTable SqlCreateTable) : CatalogTable from class org.apache.flink.table.planner.operations.SqlCreateTableConverter",Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c59e8945f1493bbd1b00383ae9ba8eee47535ee4,"Rename Variable remoteJarPath : Path to flinkDistLocalResourceDesc : YarnLocalResourceDescriptor in method package createTaskExecutorContext(flinkConfig org.apache.flink.configuration.Configuration, yarnConfig YarnConfiguration, env Map<String,String>, tmParams ContaineredTaskManagerParameters, taskManagerDynamicProperties String, workingDirectory String, taskManagerMainClass Class<?>, log Logger) : ContainerLaunchContext from class org.apache.flink.yarn.Utils",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c59e8945f1493bbd1b00383ae9ba8eee47535ee4,"Rename Variable envShipFileList : StringBuilder to envShipResourceList : List<YarnLocalResourceDescriptor> in method private startAppMaster(configuration Configuration, applicationName String, yarnClusterEntrypoint String, jobGraph JobGraph, yarnClient YarnClient, yarnApplication YarnClientApplication, clusterSpecification ClusterSpecification) : ApplicationReport from class org.apache.flink.yarn.YarnClusterDescriptor",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c59e8945f1493bbd1b00383ae9ba8eee47535ee4,"Rename Variable remotePathJar : Path to localResourceDescFlinkJar : YarnLocalResourceDescriptor in method private startAppMaster(configuration Configuration, applicationName String, yarnClusterEntrypoint String, jobGraph JobGraph, yarnClient YarnClient, yarnApplication YarnClientApplication, clusterSpecification ClusterSpecification) : ApplicationReport from class org.apache.flink.yarn.YarnClusterDescriptor",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c59e8945f1493bbd1b00383ae9ba8eee47535ee4,"Rename Variable remotePathConf : Path to localResourceDescConf : YarnLocalResourceDescriptor in method private startAppMaster(configuration Configuration, applicationName String, yarnClusterEntrypoint String, jobGraph JobGraph, yarnClient YarnClient, yarnApplication YarnClientApplication, clusterSpecification ClusterSpecification) : ApplicationReport from class org.apache.flink.yarn.YarnClusterDescriptor",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,6f724019eb1b751934081572175c14f120510103,Rename Variable standaloneJobClusterConfiguration : StandaloneJobClusterConfiguration to standaloneApplicationClusterConfiguration : StandaloneApplicationClusterConfiguration in method public testSavepointRestoreSettingsParsing() : void from class org.apache.flink.container.entrypoint.StandaloneApplicationClusterConfigurationParserFactoryTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,6f724019eb1b751934081572175c14f120510103,Rename Variable standaloneJobClusterConfiguration : StandaloneJobClusterConfiguration to standaloneApplicationClusterConfiguration : StandaloneApplicationClusterConfiguration in method public testSetJobIdManually() : void from class org.apache.flink.container.entrypoint.StandaloneApplicationClusterConfigurationParserFactoryTest,No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,6119c31a8a07b934aee5c3ca44e7995889d37eb1,"Rename Variable deserializedMessage : OUT to deserialized : T in method public deserialize(message PubsubMessage, out Collector<T>) : void from class org.apache.flink.streaming.connectors.gcp.pubsub.common.PubSubDeserializationSchema",No
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,5324b0c53d3ad73cea1f97e9861b7b7373d49f77,Rename Variable oldTypes : DataType[] to dataTypes : DataType[] in method package convertTimeAttributeToRegularTimestamp(tableSchema TableSchema) : TableSchema from class org.apache.flink.table.planner.sinks.SelectTableSinkSchemaConverter,Yes
batch_5,refactoring_26b3156_4b866fb.json,https://github.com/apache/flink.git,c781d170e319d4617afc14aba716697ae0d517f0,Rename Variable expected : CancelTaskException to t : Throwable in method public testConcurrentReadStateAndProcessAndClose() : void from class org.apache.flink.runtime.io.network.partition.consumer.SingleInputGateTest,No
