Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f11a8b7622b87221fb451f088a40d53150b21471,Rename Parameter numberOfChannels : int to channelFlags : boolean[] in method private robin(channelFlags boolean[]) : void from class eu.stratosphere.pact.runtime.task.util.OutputEmitter
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f11a8b7622b87221fb451f088a40d53150b21471,"Rename Parameter numberOfChannels : int to channelFlags : boolean[] in method public selectChannels(record T, channelFlags boolean[]) : void from class eu.stratosphere.nephele.io.ChannelSelector"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,7196a0987edeef010d269f3e5c055090a6708611,Rename Parameter o : Object to obj : Object in method public equals(obj Object) : boolean from class eu.stratosphere.nephele.types.StringRecord
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d5dd8af1e71599656b167bec0a1ddaa05102ff69,"Rename Parameter channelFlags : boolean[] to numberOfChannels : int in method public selectChannels(pair KeyValuePair<K,V>, numberOfChannels int) : int[] from class eu.stratosphere.pact.runtime.task.util.OutputEmitter"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d5dd8af1e71599656b167bec0a1ddaa05102ff69,"Rename Parameter record : KeyValuePair<K,V> to pair : KeyValuePair<K,V> in method public selectChannels(pair KeyValuePair<K,V>, numberOfChannels int) : int[] from class eu.stratosphere.pact.runtime.task.util.OutputEmitter"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d5dd8af1e71599656b167bec0a1ddaa05102ff69,Rename Parameter channelFlags : boolean[] to numberOfChannels : int in method private robin(numberOfChannels int) : int[] from class eu.stratosphere.pact.runtime.task.util.OutputEmitter
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d5dd8af1e71599656b167bec0a1ddaa05102ff69,"Rename Parameter channelFlags : boolean[] to numberOfOutpuChannels : int in method public selectChannels(record T, numberOfOutpuChannels int) : int[] from class eu.stratosphere.nephele.io.ChannelSelector"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,5ed40987027268d60689102111e83c9875bed5e3,"Rename Parameter descriptor : DefaultMemoryManager.MemorySegmentDescriptor to memory : byte[] in method public HeapStackDataOutputView(memory byte[], offset int, size int) from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed.HeapStackDataOutputView"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2d0c3a53ccfebf08c3c073acb9aa997b0c18c07e,"Rename Parameter channelWrapper : ChannelAccess<T> to targetChannel : ChannelAccess<T> in method protected IORequest(targetChannel ChannelAccess<T>, buffer T) from class eu.stratosphere.nephele.services.iomanager.ChannelAccess.IORequest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,906e6251d5be73790a6a8cf1fafdab0d85206c64,Rename Parameter returnCode : ReturnCode to code : ReturnCode in method private setReturnCode(code ReturnCode) : void from class eu.stratosphere.nephele.taskmanager.bytebuffered.ConnectionInfoLookupResponse
